idx,constellation,satIdx,channelIndex,snrIdx,snr_set_dB,snr_meas_dB,dopIdx,doppler_set_Hz,pred_label,top_score,is_correct,detected,numBoxes
4572,oneweb,16,9,8,5.555556,5.555556,2,-268333.333,oneweb,0.989059,1,1,1
4573,oneweb,16,1,8,5.555556,5.555556,3,-191666.667,oneweb,0.989273,1,1,1
4574,oneweb,16,8,8,5.555556,5.555556,4,-115000.000,oneweb,0.988373,1,1,1
4575,oneweb,16,2,8,5.555556,5.555556,5,-38333.333,oneweb,0.990951,1,1,1
4576,oneweb,16,4,8,5.555556,5.555556,6,38333.333,oneweb,0.988813,1,1,1
4577,oneweb,16,9,8,5.555556,5.555556,7,115000.000,oneweb,0.987901,1,1,1
4578,oneweb,16,6,8,5.555556,5.555556,8,191666.667,oneweb,0.989410,1,1,1
4579,oneweb,16,10,8,5.555556,5.555556,9,268333.333,oneweb,0.990131,1,1,1
4580,oneweb,16,7,8,5.555556,5.555556,10,345000.000,oneweb,0.987441,1,1,1
4581,oneweb,16,9,9,7.777778,7.777778,1,-345000.000,oneweb,0.989390,1,1,1
4582,oneweb,16,9,9,7.777778,7.777778,2,-268333.333,oneweb,0.989649,1,1,1
4583,oneweb,16,1,9,7.777778,7.777778,3,-191666.667,oneweb,0.989980,1,1,1
4584,oneweb,16,7,9,7.777778,7.777778,4,-115000.000,oneweb,0.988755,1,1,1
4585,oneweb,16,7,9,7.777778,7.777778,5,-38333.333,oneweb,0.987065,1,1,1
4586,oneweb,16,4,9,7.777778,7.777778,6,38333.333,oneweb,0.988605,1,1,1
4587,oneweb,16,7,9,7.777778,7.777778,7,115000.000,oneweb,0.988450,1,1,1
4588,oneweb,16,4,9,7.777778,7.777778,8,191666.667,oneweb,0.990053,1,1,1
4589,oneweb,16,10,9,7.777778,7.777778,9,268333.333,oneweb,0.990473,1,1,1
4590,oneweb,16,2,9,7.777778,7.777778,10,345000.000,oneweb,0.990740,1,1,1
4591,oneweb,16,1,10,10.000000,10.000000,1,-345000.000,oneweb,0.988709,1,1,1
4592,oneweb,16,5,10,10.000000,10.000000,2,-268333.333,oneweb,0.989961,1,1,1
4593,oneweb,16,5,10,10.000000,10.000000,3,-191666.667,oneweb,0.990185,1,1,1
4594,oneweb,16,2,10,10.000000,10.000000,4,-115000.000,oneweb,0.990522,1,1,1
4595,oneweb,16,1,10,10.000000,10.000000,5,-38333.333,oneweb,0.989710,1,1,1
4596,oneweb,16,1,10,10.000000,10.000000,6,38333.333,oneweb,0.990264,1,1,1
4597,oneweb,16,2,10,10.000000,10.000000,7,115000.000,oneweb,0.990807,1,1,1
4598,oneweb,16,5,10,10.000000,10.000000,8,191666.667,oneweb,0.989287,1,1,1
4599,oneweb,16,2,10,10.000000,10.000000,9,268333.333,oneweb,0.991145,1,1,1
4600,oneweb,16,7,10,10.000000,10.000000,10,345000.000,oneweb,0.987994,1,1,1
4601,oneweb,17,4,1,-10.000000,-10.000000,1,-345000.000,oneweb,0.987966,1,1,1
4602,oneweb,17,6,1,-10.000000,-10.000000,2,-268333.333,oneweb,0.987749,1,1,1
4603,oneweb,17,5,1,-10.000000,-10.000000,3,-191666.667,oneweb,0.988448,1,1,1
4604,oneweb,17,4,1,-10.000000,-10.000000,4,-115000.000,oneweb,0.988113,1,1,1
4605,oneweb,17,5,1,-10.000000,-10.000000,5,-38333.333,oneweb,0.990761,1,1,1
4606,oneweb,17,6,1,-10.000000,-10.000000,6,38333.333,oneweb,0.988490,1,1,1
4607,oneweb,17,8,1,-10.000000,-10.000000,7,115000.000,oneweb,0.989504,1,1,1
4608,oneweb,17,10,1,-10.000000,-10.000000,8,191666.667,oneweb,0.989232,1,1,1
4609,oneweb,17,2,1,-10.000000,-10.000000,9,268333.333,oneweb,0.989334,1,1,2
4610,oneweb,17,8,1,-10.000000,-10.000000,10,345000.000,oneweb,0.989753,1,1,1
4611,oneweb,17,7,2,-7.777778,-7.777778,1,-345000.000,oneweb,0.987122,1,1,1
4612,oneweb,17,4,2,-7.777778,-7.777778,2,-268333.333,oneweb,0.989588,1,1,1
4613,oneweb,17,5,2,-7.777778,-7.777778,3,-191666.667,oneweb,0.988513,1,1,1
4614,oneweb,17,1,2,-7.777778,-7.777778,4,-115000.000,oneweb,0.989664,1,1,1
4615,oneweb,17,5,2,-7.777778,-7.777778,5,-38333.333,oneweb,0.989037,1,1,1
4616,oneweb,17,2,2,-7.777778,-7.777778,6,38333.333,oneweb,0.991997,1,1,1
4617,oneweb,17,7,2,-7.777778,-7.777778,7,115000.000,oneweb,0.989567,1,1,1
4618,oneweb,17,3,2,-7.777778,-7.777778,8,191666.667,oneweb,0.987285,1,1,1
4619,oneweb,17,3,2,-7.777778,-7.777778,9,268333.333,oneweb,0.986093,1,1,1
4620,oneweb,17,5,2,-7.777778,-7.777778,10,345000.000,oneweb,0.990487,1,1,1
4621,oneweb,17,10,3,-5.555556,-5.555556,1,-345000.000,oneweb,0.987185,1,1,1
4622,oneweb,17,6,3,-5.555556,-5.555556,2,-268333.333,oneweb,0.989979,1,1,1
4623,oneweb,17,9,3,-5.555556,-5.555556,3,-191666.667,oneweb,0.989559,1,1,1
4624,oneweb,17,6,3,-5.555556,-5.555556,4,-115000.000,oneweb,0.988260,1,1,1
4625,oneweb,17,1,3,-5.555556,-5.555556,5,-38333.333,oneweb,0.990719,1,1,1
4626,oneweb,17,8,3,-5.555556,-5.555556,6,38333.333,oneweb,0.988769,1,1,1
4627,oneweb,17,3,3,-5.555556,-5.555556,7,115000.000,oneweb,0.986586,1,1,1
4628,oneweb,17,4,3,-5.555556,-5.555556,8,191666.667,oneweb,0.990460,1,1,1
4629,oneweb,17,5,3,-5.555556,-5.555556,9,268333.333,oneweb,0.990684,1,1,1
4630,oneweb,17,2,3,-5.555556,-5.555556,10,345000.000,oneweb,0.991030,1,1,1
4631,oneweb,17,1,4,-3.333333,-3.333333,1,-345000.000,oneweb,0.990837,1,1,1
4632,oneweb,17,2,4,-3.333333,-3.333333,2,-268333.333,oneweb,0.991267,1,1,1
4633,oneweb,17,2,4,-3.333333,-3.333333,3,-191666.667,oneweb,0.990442,1,1,1
4634,oneweb,17,1,4,-3.333333,-3.333333,4,-115000.000,oneweb,0.990490,1,1,1
4635,oneweb,17,9,4,-3.333333,-3.333333,5,-38333.333,oneweb,0.987249,1,1,1
4636,oneweb,17,10,4,-3.333333,-3.333333,6,38333.333,oneweb,0.988669,1,1,1
4637,oneweb,17,8,4,-3.333333,-3.333333,7,115000.000,oneweb,0.990671,1,1,1
4638,oneweb,17,3,4,-3.333333,-3.333333,8,191666.667,oneweb,0.988024,1,1,2
4639,oneweb,17,8,4,-3.333333,-3.333333,9,268333.333,oneweb,0.989928,1,1,1
4640,oneweb,17,7,4,-3.333333,-3.333333,10,345000.000,oneweb,0.985202,1,1,1
4641,oneweb,17,4,5,-1.111111,-1.111111,1,-345000.000,oneweb,0.988974,1,1,1
4642,oneweb,17,3,5,-1.111111,-1.111111,2,-268333.333,oneweb,0.988125,1,1,1
4643,oneweb,17,1,5,-1.111111,-1.111111,3,-191666.667,oneweb,0.989774,1,1,1
4644,oneweb,17,3,5,-1.111111,-1.111111,4,-115000.000,oneweb,0.988619,1,1,1
4645,oneweb,17,9,5,-1.111111,-1.111111,5,-38333.333,oneweb,0.988661,1,1,1
4646,oneweb,17,9,5,-1.111111,-1.111111,6,38333.333,oneweb,0.989567,1,1,2
4647,oneweb,17,5,5,-1.111111,-1.111111,7,115000.000,oneweb,0.991462,1,1,1
4648,oneweb,17,5,5,-1.111111,-1.111111,8,191666.667,oneweb,0.990674,1,1,1
4649,oneweb,17,4,5,-1.111111,-1.111111,9,268333.333,oneweb,0.989686,1,1,1
4650,oneweb,17,10,5,-1.111111,-1.111111,10,345000.000,oneweb,0.989398,1,1,1
4651,oneweb,17,10,6,1.111111,1.111111,1,-345000.000,oneweb,0.988166,1,1,1
4652,oneweb,17,6,6,1.111111,1.111111,2,-268333.333,oneweb,0.991030,1,1,1
4653,oneweb,17,4,6,1.111111,1.111111,3,-191666.667,oneweb,0.989454,1,1,1
4654,oneweb,17,5,6,1.111111,1.111111,4,-115000.000,oneweb,0.987561,1,1,1
4655,oneweb,17,1,6,1.111111,1.111111,5,-38333.333,oneweb,0.988837,1,1,1
4656,oneweb,17,6,6,1.111111,1.111111,6,38333.333,oneweb,0.988558,1,1,1
4657,oneweb,17,4,6,1.111111,1.111111,7,115000.000,oneweb,0.989316,1,1,1
4658,oneweb,17,1,6,1.111111,1.111111,8,191666.667,oneweb,0.991264,1,1,1
4659,oneweb,17,9,6,1.111111,1.111111,9,268333.333,oneweb,0.987407,1,1,1
4660,oneweb,17,1,6,1.111111,1.111111,10,345000.000,oneweb,0.989310,1,1,1
4661,oneweb,17,4,7,3.333333,3.333333,1,-345000.000,oneweb,0.988334,1,1,1
4662,oneweb,17,8,7,3.333333,3.333333,2,-268333.333,oneweb,0.988539,1,1,1
4663,oneweb,17,1,7,3.333333,3.333333,3,-191666.667,oneweb,0.988708,1,1,1
4664,oneweb,17,3,7,3.333333,3.333333,4,-115000.000,oneweb,0.989170,1,1,1
4665,oneweb,17,10,7,3.333333,3.333333,5,-38333.333,oneweb,0.989407,1,1,1
4666,oneweb,17,6,7,3.333333,3.333333,6,38333.333,oneweb,0.990241,1,1,1
4667,oneweb,17,6,7,3.333333,3.333333,7,115000.000,oneweb,0.989017,1,1,1
4668,oneweb,17,10,7,3.333333,3.333333,8,191666.667,oneweb,0.990692,1,1,1
4669,oneweb,17,1,7,3.333333,3.333333,9,268333.333,oneweb,0.988411,1,1,1
4670,oneweb,17,5,7,3.333333,3.333333,10,345000.000,oneweb,0.988004,1,1,1
4671,oneweb,17,6,8,5.555556,5.555556,1,-345000.000,oneweb,0.988456,1,1,1
4672,oneweb,17,7,8,5.555556,5.555556,2,-268333.333,oneweb,0.987439,1,1,1
4673,oneweb,17,5,8,5.555556,5.555556,3,-191666.667,oneweb,0.990092,1,1,1
4674,oneweb,17,3,8,5.555556,5.555556,4,-115000.000,oneweb,0.988583,1,1,1
4675,oneweb,17,8,8,5.555556,5.555556,5,-38333.333,oneweb,0.990095,1,1,1
4676,oneweb,17,1,8,5.555556,5.555556,6,38333.333,oneweb,0.991203,1,1,1
4677,oneweb,17,2,8,5.555556,5.555556,7,115000.000,oneweb,0.990179,1,1,1
4678,oneweb,17,4,8,5.555556,5.555556,8,191666.667,oneweb,0.989914,1,1,1
4679,oneweb,17,10,8,5.555556,5.555556,9,268333.333,oneweb,0.989561,1,1,1
4680,oneweb,17,7,8,5.555556,5.555556,10,345000.000,oneweb,0.987053,1,1,1
4681,oneweb,17,8,9,7.777778,7.777778,1,-345000.000,oneweb,0.987009,1,1,1
4682,oneweb,17,2,9,7.777778,7.777778,2,-268333.333,oneweb,0.990624,1,1,1
4683,oneweb,17,9,9,7.777778,7.777778,3,-191666.667,oneweb,0.989392,1,1,1
4684,oneweb,17,2,9,7.777778,7.777778,4,-115000.000,oneweb,0.990276,1,1,1
4685,oneweb,17,2,9,7.777778,7.777778,5,-38333.333,oneweb,0.991496,1,1,1
4686,oneweb,17,10,9,7.777778,7.777778,6,38333.333,oneweb,0.989306,1,1,1
4687,oneweb,17,8,9,7.777778,7.777778,7,115000.000,oneweb,0.989964,1,1,1
4688,oneweb,17,9,9,7.777778,7.777778,8,191666.667,oneweb,0.988450,1,1,1
4689,oneweb,17,5,9,7.777778,7.777778,9,268333.333,oneweb,0.990776,1,1,1
4690,oneweb,17,4,9,7.777778,7.777778,10,345000.000,oneweb,0.990191,1,1,1
4691,oneweb,17,5,10,10.000000,10.000000,1,-345000.000,oneweb,0.988176,1,1,1
4692,oneweb,17,6,10,10.000000,10.000000,2,-268333.333,oneweb,0.987746,1,1,1
4693,oneweb,17,1,10,10.000000,10.000000,3,-191666.667,oneweb,0.988737,1,1,1
4694,oneweb,17,4,10,10.000000,10.000000,4,-115000.000,oneweb,0.988749,1,1,1
4695,oneweb,17,5,10,10.000000,10.000000,5,-38333.333,oneweb,0.987515,1,1,1
4696,oneweb,17,3,10,10.000000,10.000000,6,38333.333,oneweb,0.988570,1,1,1
4697,oneweb,17,5,10,10.000000,10.000000,7,115000.000,oneweb,0.988319,1,1,1
4698,oneweb,17,10,10,10.000000,10.000000,8,191666.667,oneweb,0.990186,1,1,1
4699,oneweb,17,8,10,10.000000,10.000000,9,268333.333,oneweb,0.990238,1,1,1
4700,oneweb,17,1,10,10.000000,10.000000,10,345000.000,oneweb,0.989735,1,1,1
4701,oneweb,18,1,1,-10.000000,-10.000000,1,-345000.000,oneweb,0.989834,1,1,1
4702,oneweb,18,7,1,-10.000000,-10.000000,2,-268333.333,oneweb,0.988087,1,1,1
4703,oneweb,18,1,1,-10.000000,-10.000000,3,-191666.667,oneweb,0.988785,1,1,1
4704,oneweb,18,6,1,-10.000000,-10.000000,4,-115000.000,oneweb,0.988523,1,1,1
4705,oneweb,18,5,1,-10.000000,-10.000000,5,-38333.333,oneweb,0.990249,1,1,1
4706,oneweb,18,1,1,-10.000000,-10.000000,6,38333.333,oneweb,0.990389,1,1,1
4707,oneweb,18,2,1,-10.000000,-10.000000,7,115000.000,oneweb,0.990354,1,1,1
4708,oneweb,18,6,1,-10.000000,-10.000000,8,191666.667,oneweb,0.988688,1,1,1
4709,oneweb,18,9,1,-10.000000,-10.000000,9,268333.333,oneweb,0.989218,1,1,1
4710,oneweb,18,7,1,-10.000000,-10.000000,10,345000.000,oneweb,0.982536,1,1,1
4711,oneweb,18,8,2,-7.777778,-7.777778,1,-345000.000,oneweb,0.986949,1,1,1
4712,oneweb,18,10,2,-7.777778,-7.777778,2,-268333.333,oneweb,0.986833,1,1,1
4713,oneweb,18,9,2,-7.777778,-7.777778,3,-191666.667,oneweb,0.988880,1,1,1
4714,oneweb,18,2,2,-7.777778,-7.777778,4,-115000.000,oneweb,0.991241,1,1,1
4715,oneweb,18,2,2,-7.777778,-7.777778,5,-38333.333,oneweb,0.991271,1,1,1
4716,oneweb,18,5,2,-7.777778,-7.777778,6,38333.333,oneweb,0.990454,1,1,1
4717,oneweb,18,6,2,-7.777778,-7.777778,7,115000.000,oneweb,0.987319,1,1,1
4718,oneweb,18,10,2,-7.777778,-7.777778,8,191666.667,oneweb,0.988244,1,1,1
4719,oneweb,18,9,2,-7.777778,-7.777778,9,268333.333,oneweb,0.988870,1,1,1
4720,oneweb,18,6,2,-7.777778,-7.777778,10,345000.000,oneweb,0.988023,1,1,1
4721,oneweb,18,2,3,-5.555556,-5.555556,1,-345000.000,oneweb,0.989144,1,1,1
4722,oneweb,18,1,3,-5.555556,-5.555556,2,-268333.333,oneweb,0.989503,1,1,1
4723,oneweb,18,8,3,-5.555556,-5.555556,3,-191666.667,oneweb,0.990310,1,1,1
4724,oneweb,18,4,3,-5.555556,-5.555556,4,-115000.000,oneweb,0.987664,1,1,1
4725,oneweb,18,6,3,-5.555556,-5.555556,5,-38333.333,oneweb,0.987672,1,1,1
4726,oneweb,18,9,3,-5.555556,-5.555556,6,38333.333,oneweb,0.989676,1,1,1
4727,oneweb,18,6,3,-5.555556,-5.555556,7,115000.000,oneweb,0.987084,1,1,1
4728,oneweb,18,5,3,-5.555556,-5.555556,8,191666.667,oneweb,0.990253,1,1,1
4729,oneweb,18,6,3,-5.555556,-5.555556,9,268333.333,oneweb,0.990504,1,1,1
4730,oneweb,18,4,3,-5.555556,-5.555556,10,345000.000,oneweb,0.989567,1,1,1
4731,oneweb,18,2,4,-3.333333,-3.333333,1,-345000.000,oneweb,0.990158,1,1,1
4732,oneweb,18,4,4,-3.333333,-3.333333,2,-268333.333,oneweb,0.990117,1,1,1
4733,oneweb,18,6,4,-3.333333,-3.333333,3,-191666.667,oneweb,0.990243,1,1,1
4734,oneweb,18,1,4,-3.333333,-3.333333,4,-115000.000,oneweb,0.989390,1,1,1
4735,oneweb,18,2,4,-3.333333,-3.333333,5,-38333.333,oneweb,0.991136,1,1,1
4736,oneweb,18,6,4,-3.333333,-3.333333,6,38333.333,oneweb,0.989262,1,1,1
4737,oneweb,18,5,4,-3.333333,-3.333333,7,115000.000,oneweb,0.990999,1,1,1
4738,oneweb,18,9,4,-3.333333,-3.333333,8,191666.667,oneweb,0.990438,1,1,1
4739,oneweb,18,7,4,-3.333333,-3.333333,9,268333.333,oneweb,0.987950,1,1,1
4740,oneweb,18,4,4,-3.333333,-3.333333,10,345000.000,oneweb,0.991393,1,1,1
4741,oneweb,18,5,5,-1.111111,-1.111111,1,-345000.000,oneweb,0.987339,1,1,1
4742,oneweb,18,7,5,-1.111111,-1.111111,2,-268333.333,oneweb,0.987302,1,1,1
4743,oneweb,18,1,5,-1.111111,-1.111111,3,-191666.667,oneweb,0.989547,1,1,1
4744,oneweb,18,5,5,-1.111111,-1.111111,4,-115000.000,oneweb,0.989954,1,1,1
4745,oneweb,18,3,5,-1.111111,-1.111111,5,-38333.333,oneweb,0.988412,1,1,1
4746,oneweb,18,8,5,-1.111111,-1.111111,6,38333.333,oneweb,0.990549,1,1,1
4747,oneweb,18,7,5,-1.111111,-1.111111,7,115000.000,oneweb,0.989469,1,1,1
4748,oneweb,18,2,5,-1.111111,-1.111111,8,191666.667,oneweb,0.990013,1,1,1
4749,oneweb,18,3,5,-1.111111,-1.111111,9,268333.333,oneweb,0.988045,1,1,1
4750,oneweb,18,7,5,-1.111111,-1.111111,10,345000.000,oneweb,0.987174,1,1,1
4751,oneweb,18,2,6,1.111111,1.111111,1,-345000.000,oneweb,0.989649,1,1,1
4752,oneweb,18,5,6,1.111111,1.111111,2,-268333.333,oneweb,0.991157,1,1,1
4753,oneweb,18,8,6,1.111111,1.111111,3,-191666.667,oneweb,0.989247,1,1,1
4754,oneweb,18,2,6,1.111111,1.111111,4,-115000.000,oneweb,0.991264,1,1,1
4755,oneweb,18,10,6,1.111111,1.111111,5,-38333.333,oneweb,0.988266,1,1,1
4756,oneweb,18,9,6,1.111111,1.111111,6,38333.333,oneweb,0.989083,1,1,1
4757,oneweb,18,9,6,1.111111,1.111111,7,115000.000,oneweb,0.988076,1,1,1
4758,oneweb,18,6,6,1.111111,1.111111,8,191666.667,oneweb,0.988198,1,1,1
4759,oneweb,18,2,6,1.111111,1.111111,9,268333.333,oneweb,0.989753,1,1,1
4760,oneweb,18,5,6,1.111111,1.111111,10,345000.000,oneweb,0.989958,1,1,1
4761,oneweb,18,2,7,3.333333,3.333333,1,-345000.000,oneweb,0.989089,1,1,1
4762,oneweb,18,1,7,3.333333,3.333333,2,-268333.333,oneweb,0.987701,1,1,1
4763,oneweb,18,10,7,3.333333,3.333333,3,-191666.667,oneweb,0.988400,1,1,1
4764,oneweb,18,6,7,3.333333,3.333333,4,-115000.000,oneweb,0.986919,1,1,1
4765,oneweb,18,1,7,3.333333,3.333333,5,-38333.333,oneweb,0.990014,1,1,1
4766,oneweb,18,9,7,3.333333,3.333333,6,38333.333,oneweb,0.988962,1,1,1
4767,oneweb,18,4,7,3.333333,3.333333,7,115000.000,oneweb,0.987496,1,1,1
4768,oneweb,18,4,7,3.333333,3.333333,8,191666.667,oneweb,0.991017,1,1,1
4769,oneweb,18,8,7,3.333333,3.333333,9,268333.333,oneweb,0.987674,1,1,1
4770,oneweb,18,4,7,3.333333,3.333333,10,345000.000,oneweb,0.990341,1,1,1
4771,oneweb,18,10,8,5.555556,5.555556,1,-345000.000,oneweb,0.989214,1,1,2
4772,oneweb,18,1,8,5.555556,5.555556,2,-268333.333,oneweb,0.988715,1,1,1
4773,oneweb,18,10,8,5.555556,5.555556,3,-191666.667,oneweb,0.988845,1,1,1
4774,oneweb,18,6,8,5.555556,5.555556,4,-115000.000,oneweb,0.989187,1,1,1
4775,oneweb,18,1,8,5.555556,5.555556,5,-38333.333,oneweb,0.988863,1,1,1
4776,oneweb,18,10,8,5.555556,5.555556,6,38333.333,oneweb,0.988048,1,1,1
4777,oneweb,18,2,8,5.555556,5.555556,7,115000.000,oneweb,0.991189,1,1,1
4778,oneweb,18,6,8,5.555556,5.555556,8,191666.667,oneweb,0.988751,1,1,1
4779,oneweb,18,6,8,5.555556,5.555556,9,268333.333,oneweb,0.989563,1,1,1
4780,oneweb,18,9,8,5.555556,5.555556,10,345000.000,oneweb,0.989214,1,1,1
4781,oneweb,18,1,9,7.777778,7.777778,1,-345000.000,oneweb,0.989509,1,1,1
4782,oneweb,18,3,9,7.777778,7.777778,2,-268333.333,oneweb,0.988937,1,1,1
4783,oneweb,18,7,9,7.777778,7.777778,3,-191666.667,oneweb,0.987745,1,1,1
4784,oneweb,18,6,9,7.777778,7.777778,4,-115000.000,oneweb,0.989218,1,1,1
4785,oneweb,18,5,9,7.777778,7.777778,5,-38333.333,oneweb,0.989406,1,1,1
4786,oneweb,18,1,9,7.777778,7.777778,6,38333.333,oneweb,0.990919,1,1,1
4787,oneweb,18,3,9,7.777778,7.777778,7,115000.000,oneweb,0.988383,1,1,1
4788,oneweb,18,4,9,7.777778,7.777778,8,191666.667,oneweb,0.990347,1,1,1
4789,oneweb,18,10,9,7.777778,7.777778,9,268333.333,oneweb,0.990149,1,1,1
4790,oneweb,18,4,9,7.777778,7.777778,10,345000.000,oneweb,0.989242,1,1,1
4791,oneweb,18,7,10,10.000000,10.000000,1,-345000.000,oneweb,0.987107,1,1,1
4792,oneweb,18,10,10,10.000000,10.000000,2,-268333.333,oneweb,0.989738,1,1,1
4793,oneweb,18,2,10,10.000000,10.000000,3,-191666.667,oneweb,0.989217,1,1,1
4794,oneweb,18,10,10,10.000000,10.000000,4,-115000.000,oneweb,0.988801,1,1,1
4795,oneweb,18,5,10,10.000000,10.000000,5,-38333.333,oneweb,0.989190,1,1,1
4796,oneweb,18,10,10,10.000000,10.000000,6,38333.333,oneweb,0.989184,1,1,1
4797,oneweb,18,9,10,10.000000,10.000000,7,115000.000,oneweb,0.988943,1,1,1
4798,oneweb,18,5,10,10.000000,10.000000,8,191666.667,oneweb,0.989811,1,1,1
4799,oneweb,18,3,10,10.000000,10.000000,9,268333.333,oneweb,0.988199,1,1,1
4800,oneweb,18,7,10,10.000000,10.000000,10,345000.000,oneweb,0.987864,1,1,1
4801,oneweb,19,3,1,-10.000000,-10.000000,1,-345000.000,oneweb,0.987720,1,1,1
4802,oneweb,19,7,1,-10.000000,-10.000000,2,-268333.333,oneweb,0.988034,1,1,1
4803,oneweb,19,10,1,-10.000000,-10.000000,3,-191666.667,oneweb,0.988650,1,1,1
4804,oneweb,19,4,1,-10.000000,-10.000000,4,-115000.000,oneweb,0.988162,1,1,1
4805,oneweb,19,1,1,-10.000000,-10.000000,5,-38333.333,oneweb,0.989286,1,1,1
4806,oneweb,19,9,1,-10.000000,-10.000000,6,38333.333,oneweb,0.989580,1,1,1
4807,oneweb,19,6,1,-10.000000,-10.000000,7,115000.000,oneweb,0.987537,1,1,1
4808,oneweb,19,4,1,-10.000000,-10.000000,8,191666.667,oneweb,0.988810,1,1,1
4809,oneweb,19,7,1,-10.000000,-10.000000,9,268333.333,oneweb,0.984760,1,1,1
4810,oneweb,19,9,1,-10.000000,-10.000000,10,345000.000,oneweb,0.987525,1,1,1
4811,oneweb,19,6,2,-7.777778,-7.777778,1,-345000.000,oneweb,0.988340,1,1,1
4812,oneweb,19,6,2,-7.777778,-7.777778,2,-268333.333,oneweb,0.988039,1,1,1
4813,oneweb,19,10,2,-7.777778,-7.777778,3,-191666.667,oneweb,0.987585,1,1,1
4814,oneweb,19,5,2,-7.777778,-7.777778,4,-115000.000,oneweb,0.990617,1,1,1
4815,oneweb,19,10,2,-7.777778,-7.777778,5,-38333.333,oneweb,0.989466,1,1,1
4816,oneweb,19,9,2,-7.777778,-7.777778,6,38333.333,oneweb,0.988165,1,1,1
4817,oneweb,19,9,2,-7.777778,-7.777778,7,115000.000,oneweb,0.987822,1,1,1
4818,oneweb,19,6,2,-7.777778,-7.777778,8,191666.667,oneweb,0.985209,1,1,1
4819,oneweb,19,2,2,-7.777778,-7.777778,9,268333.333,oneweb,0.989893,1,1,1
4820,oneweb,19,6,2,-7.777778,-7.777778,10,345000.000,oneweb,0.988309,1,1,1
4821,oneweb,19,4,3,-5.555556,-5.555556,1,-345000.000,oneweb,0.988447,1,1,1
4822,oneweb,19,5,3,-5.555556,-5.555556,2,-268333.333,oneweb,0.989119,1,1,1
4823,oneweb,19,10,3,-5.555556,-5.555556,3,-191666.667,oneweb,0.988351,1,1,1
4824,oneweb,19,6,3,-5.555556,-5.555556,4,-115000.000,oneweb,0.990361,1,1,1
4825,oneweb,19,9,3,-5.555556,-5.555556,5,-38333.333,oneweb,0.988516,1,1,1
4826,oneweb,19,4,3,-5.555556,-5.555556,6,38333.333,oneweb,0.989969,1,1,1
4827,oneweb,19,6,3,-5.555556,-5.555556,7,115000.000,oneweb,0.988150,1,1,1
4828,oneweb,19,9,3,-5.555556,-5.555556,8,191666.667,oneweb,0.990177,1,1,1
4829,oneweb,19,8,3,-5.555556,-5.555556,9,268333.333,oneweb,0.990543,1,1,1
4830,oneweb,19,4,3,-5.555556,-5.555556,10,345000.000,oneweb,0.989682,1,1,1
4831,oneweb,19,8,4,-3.333333,-3.333333,1,-345000.000,oneweb,0.989301,1,1,1
4832,oneweb,19,1,4,-3.333333,-3.333333,2,-268333.333,oneweb,0.989238,1,1,1
4833,oneweb,19,6,4,-3.333333,-3.333333,3,-191666.667,oneweb,0.989854,1,1,1
4834,oneweb,19,2,4,-3.333333,-3.333333,4,-115000.000,oneweb,0.991610,1,1,1
4835,oneweb,19,2,4,-3.333333,-3.333333,5,-38333.333,oneweb,0.990488,1,1,1
4836,oneweb,19,9,4,-3.333333,-3.333333,6,38333.333,oneweb,0.989432,1,1,1
4837,oneweb,19,6,4,-3.333333,-3.333333,7,115000.000,oneweb,0.989149,1,1,1
4838,oneweb,19,9,4,-3.333333,-3.333333,8,191666.667,oneweb,0.989082,1,1,1
4839,oneweb,19,6,4,-3.333333,-3.333333,9,268333.333,oneweb,0.988211,1,1,1
4840,oneweb,19,7,4,-3.333333,-3.333333,10,345000.000,oneweb,0.987304,1,1,1
4841,oneweb,19,5,5,-1.111111,-1.111111,1,-345000.000,oneweb,0.989004,1,1,1
4842,oneweb,19,4,5,-1.111111,-1.111111,2,-268333.333,oneweb,0.988636,1,1,1
4843,oneweb,19,9,5,-1.111111,-1.111111,3,-191666.667,oneweb,0.990182,1,1,1
4844,oneweb,19,2,5,-1.111111,-1.111111,4,-115000.000,oneweb,0.991047,1,1,1
4845,oneweb,19,9,5,-1.111111,-1.111111,5,-38333.333,oneweb,0.990864,1,1,1
4846,oneweb,19,7,5,-1.111111,-1.111111,6,38333.333,oneweb,0.989014,1,1,1
4847,oneweb,19,9,5,-1.111111,-1.111111,7,115000.000,oneweb,0.989845,1,1,1
4848,oneweb,19,3,5,-1.111111,-1.111111,8,191666.667,oneweb,0.988731,1,1,1
4849,oneweb,19,7,5,-1.111111,-1.111111,9,268333.333,oneweb,0.987526,1,1,1
4850,oneweb,19,2,5,-1.111111,-1.111111,10,345000.000,oneweb,0.990632,1,1,1
4851,oneweb,19,8,6,1.111111,1.111111,1,-345000.000,oneweb,0.988461,1,1,1
4852,oneweb,19,10,6,1.111111,1.111111,2,-268333.333,oneweb,0.989342,1,1,1
4853,oneweb,19,3,6,1.111111,1.111111,3,-191666.667,oneweb,0.988370,1,1,1
4854,oneweb,19,6,6,1.111111,1.111111,4,-115000.000,oneweb,0.988587,1,1,1
4855,oneweb,19,10,6,1.111111,1.111111,5,-38333.333,oneweb,0.988927,1,1,1
4856,oneweb,19,9,6,1.111111,1.111111,6,38333.333,oneweb,0.987807,1,1,2
4857,oneweb,19,2,6,1.111111,1.111111,7,115000.000,oneweb,0.991345,1,1,1
